iucn_sid,species,allXcoastal,allXfull,biomass_removalXfull,bycatch_pelagicXfull,climateXfull,direct_humanXfull,fishing_benthic_destXfull,non-climateXfull,ocean_acidificationXfull,biomass_removalXcoastal,bycatch_pelagicXcoastal,climateXcoastal,direct_humanXcoastal,fishing_benthic_destXcoastal,non-climateXcoastal,ocean_acidificationXcoastal,lightXcoastal,lightXfull,nutrientXcoastal,nutrientXfull,sst_extremesXcoastal,sst_extremesXfull,sst_riseXcoastal,sst_riseXfull,uv_radiationXcoastal,uv_radiationXfull,bycatch_benthicXcoastal,bycatch_benthicXfull,shipping_largeXcoastal,shipping_largeXfull,sea_level_riseXcoastal,sea_level_riseXfull
NA,stichaeus punctatus,0.3736794618582182,0.3736794618582182,5.179193349061904e-7,NA,0.3198569864060218,0.010504544657903608,1.6233951241433547e-4,0.05382247545219638,0.025962080889787662,5.179193349061904e-7,NA,0.3198569864060218,0.010504544657903608,1.6233951241433547e-4,0.05382247545219638,0.025962080889787662,0.0020421471744747777,0.0020421471744747777,0.006438918548477699,0.006438918548477699,0.09009671924502866,0.09009671924502866,0.11912822918773172,0.11912822918773172,0.08466995708347376,0.08466995708347376,0.02543864352319964,0.02543864352319964,0.009235364341085272,0.009235364341085272,NA,NA
NA,stomphia coccinea,0.8507841249839505,0.8507841249839505,0,NA,0.6671285966360352,0.11784525633265466,0.0016563585172141822,0.1836555283479154,0.1960544078211266,0,NA,0.6671285966360352,0.11784525633265466,0.0016563585172141822,0.1836555283479154,0.1960544078211266,0.003300552101102368,0.003300552101102368,0.021003186412076522,0.021003186412076522,0.19144249344265302,0.19144249344265302,0.009537488398539958,0.009537488398539958,0.18090162090280454,0.18090162090280454,0.0256757772519672,0.0256757772519672,0.014174397732900457,0.014174397732900457,0.08919258607091106,0.08919258607091106
NA,streblospio benedicti,0.22367392187065982,0.22367392187065982,0,NA,0.21148525542284285,NA,NA,0.01218866670033585,0.02831353122395899,0,NA,0.21148525542284285,NA,NA,0.01218866670033585,0.02831353122395899,0.003922002979722734,0.003922002979722734,0.007351020428777052,0.007351020428777052,0.08014076210196712,0.08014076210196712,0,0,0.10303096209691674,0.10303096209691674,4.965758440443423e-4,4.965758440443423e-4,4.1906744779172245e-4,4.1906744779172245e-4,NA,NA
NA,strongylocentrotus droebachiensis,0.5396932264865808,0.5396932264865808,1.5264881660087825e-4,NA,0.47843427228484015,0.014901890426594379,1.808593712845389e-4,0.06125895420174062,0.20284862827158734,1.5264881660087825e-4,NA,0.47843427228484015,0.014901890426594379,1.808593712845389e-4,0.06125895420174062,0.20284862827158734,0.0026257232764223776,0.0026257232764223776,0.015955846292861557,0.015955846292861557,0.17247339832913236,0.17247339832913236,0.010987104040836386,0.010987104040836386,0.09212514180181036,0.09212514180181036,0.027441986017976885,0.027441986017976885,NA,NA,NA,NA
NA,strongylocentrotus fragilis,0.5613604972416151,0.5613604972416151,0.00215205707171801,NA,0.5130316425816531,0.01600879998047161,2.138519748083777e-4,0.048328854904066784,0.20349583459454182,0.00215205707171801,NA,0.5130316425816531,0.01600879998047161,2.138519748083777e-4,0.048328854904066784,0.20349583459454182,1.503671337206464e-4,1.503671337206464e-4,0.002870326368207782,0.002870326368207782,0.20135789191036468,0.20135789191036468,0.003266041839574281,0.003266041839574281,0.10491187399306742,0.10491187399306742,0.026933452375140363,0.026933452375140363,NA,NA,NA,NA
NA,strongylocentrotus pallidus,0.51991878075784,0.51991878075784,0.0059816302693127404,NA,0.4919691729635473,0.01035307453845941,1.568969525865648e-4,0.027949607794292675,0.202948787677489,0.0059816302693127404,NA,0.4919691729635473,0.01035307453845941,1.568969525865648e-4,0.027949607794292675,0.202948787677489,1.704984915165103e-4,1.704984915165103e-4,0.0031026336184228733,0.0031026336184228733,0.18611336184228736,0.18611336184228736,0.004628804838218606,0.004628804838218606,0.09827821860555232,0.09827821860555232,0.008184873923994576,0.008184873923994576,NA,NA,NA,NA
NA,strongylocentrotus purpuratus,0.5520801085274394,0.5520801085274394,0.0022792526090234513,0.031609103011785246,0.48897112971707474,0.011112708424268878,1.5028729018689733e-4,0.06310897861195984,0.20362239315900163,0.0022792526090234513,0.031609103011785246,0.48897112971707474,0.011112708424268878,1.5028729018689733e-4,0.06310897861195984,0.20362239315900163,3.167126304511726e-4,3.167126304511726e-4,0.004773275068449665,0.004773275068449665,0.19083622852267768,0.19083622852267768,0,0,0.09451250823380025,0.09451250823380025,0.012867639776199358,0.012867639776199358,NA,NA,NA,NA
NA,stylasterias forreri,0.4883449549297464,0.4883449549297464,1.3680970559430777e-5,NA,0.4258677682729399,0.03285998101253173,4.465618691663502e-4,0.06247718645693842,0.14885419922850918,1.3680970559430777e-5,NA,0.4258677682729399,0.03285998101253173,4.465618691663502e-4,0.06247718645693842,0.14885419922850918,2.9824176043811084e-4,2.9824176043811084e-4,0.005381623728339296,0.005381623728339296,0.1887688461615334,0.1887688461615334,0,0,0.08824472288289728,0.08824472288289728,0.02347709751563968,0.02347709751563968,NA,NA,NA,NA
NA,stylatula elongata,0.8208673486631214,0.8208673486631214,0,NA,0.6583867012544239,0.10484636902666344,0.001278928829513239,0.16248064740869758,0.1967635329541033,0,NA,0.6583867012544239,0.10484636902666344,0.001278928829513239,0.16248064740869758,0.1967635329541033,0.0020438192295577093,0.0020438192295577093,0.014215699568270674,0.014215699568270674,0.18841504530378553,0.18841504530378553,0,0,0.18290888398895663,0.18290888398895663,0.027011807704422908,0.027011807704422908,0.013084022864978043,0.013084022864978043,0.09029923900757843,0.09029923900757843
NA,stylocheiron maximum,NA,0.160995770061472,0,0.0017835072271141384,0.15921226283435788,0,0,0.0017835072271141384,0.15921226283435788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,suberites carnosus,0.33605142623476586,0.33605142623476586,0,NA,0.296587680243746,0.020154426876202693,3.120070558050032e-4,0.039463745991019886,0.06218080788967287,0,NA,0.296587680243746,0.020154426876202693,3.120070558050032e-4,0.039463745991019886,0.06218080788967287,2.1536241180243747e-5,2.1536241180243747e-5,4.152684413085311e-4,4.152684413085311e-4,0.13971129281590763,0.13971129281590763,0,0,0.09469557953816549,0.09469557953816549,0.01856050737652341,0.01856050737652341,NA,NA,NA,NA
NA,syllis amica,0.2591535584415584,0.2591535584415584,0,NA,0.2587365376623377,NA,NA,4.1702077922077925e-4,0.02855616883116883,0,NA,0.2587365376623377,NA,NA,4.1702077922077925e-4,0.02855616883116883,0,0,9.236363636363637e-5,9.236363636363637e-5,0.09493737922077923,0.09493737922077923,0,0,0.1352429896103896,0.1352429896103896,3.017038961038961e-4,3.017038961038961e-4,2.2953246753246754e-5,2.2953246753246754e-5,NA,NA
NA,syllis armillaris,0.21732179151826553,0.21732179151826553,0,NA,0.20570169887701678,NA,NA,0.01162009264124871,0.028498490492594543,0,NA,0.20570169887701678,NA,NA,0.01162009264124871,0.028498490492594543,0.0037583651544345186,0.0037583651544345186,0.006867705182849691,0.006867705182849691,0.075313237967342,0.075313237967342,0,0,0.10188997022245577,0.10188997022245577,5.550586792783325e-4,5.550586792783325e-4,4.3896362468616803e-4,4.3896362468616803e-4,NA,NA
NA,syllis cornuta,0.22259923001281848,0.22259923001281848,0,NA,0.21688080247238758,NA,NA,0.005718427540430912,0.028783287327257722,0,NA,0.21688080247238758,NA,NA,0.005718427540430912,0.028783287327257722,0.0017368190837415934,0.0017368190837415934,0.0039816086322850275,0.0039816086322850275,0.08596157210837767,0.08596157210837767,0,0,0.10213594286115647,0.10213594286115647,NA,NA,NA,NA,NA,NA
NA,syllis gracilis,0.2342511003687382,0.2342511003687382,0,NA,0.23330370222142277,NA,NA,9.473985969961328e-4,0.02850191474053422,0,NA,0.23330370222142277,NA,NA,9.473985969961328e-4,0.02850191474053422,0,0,2.0965104775609318e-4,2.0965104775609318e-4,0.09350223581257307,0.09350223581257307,0,0,0.11129955121863477,0.11129955121863477,4.802855472614444e-4,4.802855472614444e-4,2.574620019785952e-4,2.574620019785952e-4,NA,NA
NA,syllis hyalina,0.25497625588235295,0.25497625588235295,0,NA,0.2542556460784314,NA,NA,7.206107843137254e-4,0.028496361764705883,0,NA,0.2542556460784314,NA,NA,7.206107843137254e-4,0.028496361764705883,0,0,1.0612156862745098e-4,1.0612156862745098e-4,0.09838374901960784,0.09838374901960784,0,0,0.12737553529411766,0.12737553529411766,5.189264705882352e-4,5.189264705882352e-4,9.556274509803922e-5,9.556274509803922e-5,NA,NA
NA,symbolophorus californiensis,0.08211935021659447,0.028313103813470516,3.1540002738478133e-6,0.005232777487474256,0.022846980492534853,6.481332241667901e-5,1.6537851077088158e-4,0.005466123320935665,0.022846980492534853,6.569143618793736e-5,0.054056442297012106,0.023574886149061426,0.002576284571809397,0.0018460457625236032,0.058544464067533046,0.023574886149061426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,symphurus strictus,0.07224266379310344,0.07224266379310344,6.818793103448276e-4,NA,0.02605437931034483,0.007674189655172414,1.4829310344827588e-4,0.04618828448275862,0.02605437931034483,6.818793103448276e-4,NA,0.02605437931034483,0.007674189655172414,1.4829310344827588e-4,0.04618828448275862,0.02605437931034483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037683922413793106,0.037683922413793106,NA,NA,NA,NA
NA,synchirus gilli,0.24691477532638395,0.24691477532638395,1.5494939783422732e-4,NA,0.17747746871099418,0.014373281381776473,1.5415663057045508e-4,0.06943730661538981,0.025943471814593666,1.5494939783422732e-4,NA,0.17747746871099418,0.014373281381776473,1.5415663057045508e-4,0.06943730661538981,0.025943471814593666,0.005068529669736531,0.005068529669736531,0.012983809499713254,0.012983809499713254,0.06817837600782647,0.06817837600782647,0,0,0.08335562105724792,0.08335562105724792,0.024987202712276085,0.024987202712276085,0.011715377154808894,0.011715377154808894,NA,NA
NA,syngnathus leptorhynchus,0.10872678131344955,0.10872678131344955,0,NA,0.03799662220821956,0.017373983756913812,1.7728768466008542e-4,0.07073015910522999,0.013798548274172092,0,NA,0.03799662220821956,0.017373983756913812,1.7728768466008542e-4,0.07073015910522999,0.013798548274172092,0.0026931185675278303,0.0026931185675278303,0.012870238920394874,0.012870238920394874,0.02419807393404747,0.02419807393404747,0,0,NA,NA,0.02557702793530771,0.02557702793530771,0.01203850224042568,0.01203850224042568,NA,NA
NA,synidotea bicuspida,0.5472162257933799,0.5656376031681437,0,0.058222799707602343,0.4845201926960873,0.011735922785916682,0.0015594421836377886,0.08111741054741665,0.16667441957557122,0,0.06490533036171302,0.4515525328442245,0.016606701181538987,0.0010725756056986862,0.09566369284251836,0.1669450681411022,0.0026761143576181537,0.0018912047085066618,0.010402971549223683,0.007708041161753181,0.16839915543422623,0.18998896304334723,0.03903620137348575,0.04720949486043287,0.07717210800204743,0.080647315216736,NA,NA,NA,NA,NA,NA
NA,systellaspis braueri,0.23265444788933937,0.17015587595326648,1.4832638341034599e-5,0.009262213306284985,0.16027275727863555,4.485863480972238e-5,5.612140951951614e-4,0.0098831185994966,0.16027275727863555,7.200810875268305e-5,0.0627397686620558,0.16450788933937513,0.0014239112807059387,0.003910868113522537,0.06814655616503697,0.16450788933937513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,systellaspis debilis,0.4988633333333333,0.4936233892437708,0,2.3247371448976352e-4,0.4933904264204095,0,4.891088716076813e-7,2.329628233613712e-4,0.15641929941675922,0,3.2875e-4,0.49853458333333334,0,0,3.2875e-4,0.15513000000000002,0,0,0,0,0.23701083333333334,0.24473834272337722,0,7.857601967941596e-5,0.10639375,0.09215420816140295,NA,NA,NA,NA,NA,NA
NA,tachyrhynchus erosus,0.5019732377319739,0.5019732377319739,8.776351500036676e-4,NA,0.4597463874422357,0.017688605344873955,2.9297073278075256e-4,0.04222685028973813,0.18382427858871855,8.776351500036676e-4,NA,0.4597463874422357,0.017688605344873955,2.9297073278075256e-4,0.04222685028973813,0.18382427858871855,6.43199344727255e-4,6.43199344727255e-4,0.003865942688085283,0.003865942688085283,0.1737930201227414,0.1737930201227414,0.007300314922125235,0.007300314922125235,0.09482877380865058,0.09482877380865058,0.01885849702926722,0.01885849702926722,NA,NA,NA,NA
NA,tactostoma macropus,0.2821260206665298,0.2919904600767498,0,0.011361975287225637,0.2747891749046488,0.0019479573867565594,7.279123542773822e-4,0.017201285172100962,0.023602836249153148,0,0.04629877762950797,0.2111765202217204,0.014216136488058577,0.0023203443851365223,0.07094950027372887,0.02454218469855608,1.0950694587011566e-4,1.5005122122176093e-5,6.308942380072538e-4,8.671370736155619e-5,0.1071343779511394,0.15030926278948195,0,1.8494635250983987e-5,0.07949995740094437,0.10085858123076274,NA,NA,0.007373840758228974,0.0030617213377998552,NA,NA
NA,talismania bifurcata,0.08935994966442952,0.08935994966442952,1.7978187919463088e-5,NA,0.024497511185682327,0.023779507829977627,4.608920581655481e-4,0.0648624384787472,0.024497511185682327,1.7978187919463088e-5,NA,0.024497511185682327,0.023779507829977627,4.608920581655481e-4,0.0648624384787472,0.024497511185682327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04060405760626398,0.04060405760626398,NA,NA,NA,NA
NA,tanystylum duospinum,0.39550289320388354,0.39550289320388354,0,NA,0.37139621359223296,0.01294345145631068,0.0030561699029126215,0.024106679611650486,0.03674159223300971,0,NA,0.37139621359223296,0.01294345145631068,0.0030561699029126215,0.024106679611650486,0.03674159223300971,0,0,2.2558252427184468e-5,2.2558252427184468e-5,0.17790412135922332,0.17790412135922332,0,0,0.15675049514563105,0.15675049514563105,0.0080845,0.0080845,NA,NA,NA,NA
NA,tanystylum grossifemorum,0.3841040136247516,0.3841040136247516,0,NA,0.31292563827316594,0.04906520269398498,7.925236755864062e-4,0.07117837535158568,0.037087750625758004,0,NA,0.31292563827316594,0.04906520269398498,7.925236755864062e-4,0.07117837535158568,0.037087750625758004,1.184261863597657e-4,1.184261863597657e-4,0.0011223518179237736,0.0011223518179237736,0.13103659819884914,0.13103659819884914,0,0,0.14480128944855883,0.14480128944855883,0.020079870977730757,0.020079870977730757,NA,NA,NA,NA
NA,taractes asper,0.2805864957838252,0.29239492770013353,0,0.011277164411804402,0.2755977416937762,0.0018175871577565865,6.754933936491536e-4,0.016797186029627355,0.02366341552294654,0,0.043889815222946216,0.21552511211192027,0.012474228152548868,0.001858739619266641,0.06506138383160853,0.024594602657467744,0,0,2.3854270474000258e-4,3.5021710902922246e-5,0.1110956559026447,0.15086670022199572,0,1.8412497847525702e-5,0.07983485355180785,0.10104921345098643,NA,NA,0.006600057812699629,0.0029919193322442976,NA,NA
NA,taranetzella lyoderma,0.035975714285714284,0.035975714285714284,1.6541353383458646e-6,NA,0.025746165413533834,0.0010510526315789474,0,0.010229624060150376,0.025746165413533834,1.6541353383458646e-6,NA,0.025746165413533834,0.0010510526315789474,0,0.010229624060150376,0.025746165413533834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009176842105263159,0.009176842105263159,NA,NA,NA,NA
NA,tarletonbeania crenularis,0.24779047569830237,0.2516831698181802,7.351763665659798e-6,0.013703875912801892,0.23279766026489768,0.0010820021947639843,2.6938443378230994e-4,0.018885509553282498,0.02307885246159163,3.3001214438903386e-5,0.05069841050618847,0.17994102594248212,0.006229124182837653,7.259426113020336e-4,0.06784944988501589,0.023978951189891733,4.016358750419886e-4,6.976436582990355e-5,9.073671222965816e-4,1.6097233879256565e-4,0.09100316361334333,0.127437345300557,0,1.8059496505881877e-5,0.06495891113924704,0.08226340300624319,NA,NA,0.008853968372910262,0.0035921585436461804,NA,NA
NA,tarletonbeania taylori,0.24612485572012258,0.25193820390300997,3.987329211510572e-6,0.007676510800702236,0.2414009521665013,1.5774434521537796e-4,1.9105701854820243e-4,0.010537251711065313,0.022945856423173802,4.2674923391215526e-5,0.03763446852655771,0.20147772152706842,0.001979004724208376,9.355713738508683e-4,0.04464713387385087,0.023856337780898875,0,0,4.614945097037794e-5,3.901279800524133e-6,0.10731352176966291,0.13329169004910565,0,2.0475332671806223e-5,0.0703078622957099,0.08514293038699336,NA,NA,0.004009264874872319,0.0025040509630308116,NA,NA
NA,tarsaster alaskanus,0.4769678801057389,0.4769678801057389,0,NA,0.42733949177112646,0.02287122196640232,5.217293425428498e-4,0.04962838833461243,0.14782757226912255,0,NA,0.42733949177112646,0.02287122196640232,5.217293425428498e-4,0.04962838833461243,0.14782757226912255,0,0,5.674869958216082e-4,5.674869958216082e-4,0.17408821608254454,0.17408821608254454,0.004139873795514624,0.004139873795514624,0.10128382877121174,0.10128382877121174,0.025667950882578665,0.025667950882578665,NA,NA,NA,NA
NA,telmessus cheiragonus,0.4843247413589945,0.4843247413589945,3.845312254516889e-4,NA,0.4271070824823252,0.01996560192458759,2.6234406912804397e-4,0.05721765887666928,0.16781368990573448,3.845312254516889e-4,NA,0.4271070824823252,0.01996560192458759,2.6234406912804397e-4,0.05721765887666928,0.16781368990573448,6.709422623723488e-4,6.709422623723488e-4,0.004675293008641006,0.004675293008641006,0.1319095496857816,0.1319095496857816,0.04694047996857816,0.04694047996857816,0.08044336292223095,0.08044336292223095,0.0312589465828751,0.0312589465828751,NA,NA,NA,NA
NA,terebellides stroemii,0.24482110189840176,0.24482110189840176,0,NA,0.19789788605837771,NA,NA,0.0469232156524349,0.028536179185112927,0,NA,0.19789788605837771,NA,NA,0.0469232156524349,0.028536179185112927,0.0034112131387409018,0.0034112131387409018,0.006420944135964583,0.006420944135964583,0.06779243772041721,0.06779243772041721,0,0,0.1015692691528476,0.1015692691528476,0.021556435807008327,0.021556435807008327,0.015534622570721093,0.015534622570721093,NA,NA
NA,tetragonurus atlanticus,NA,0.27105611479028696,0,1.740259381898455e-4,0.2674640507726269,0,0,0.0035920612582781455,0.022628316777041944,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.13602392660044152,NA,0.00218337472406181,NA,0.10662843267108167,NA,NA,NA,0.0034180353200883,NA,NA
NA,tetragonurus cuvieri,0.3049580368817072,0.29638901897224607,0,0.015464368209340353,0.2700758924676788,0.004497654150886044,7.534757527550914e-4,0.026313126504567227,0.02370063084770507,0,0.058201547304798325,0.20089238546934746,0.02500483779449858,0.001959110521771309,0.10406565141235968,0.02455307450351548,0.002415764154434439,4.3452678101932275e-4,0.0062997000123350185,0.001212919942047121,0.09906759245096829,0.14692663145563345,0,1.755570642828775e-5,0.07727171851486371,0.0994310744357249,NA,NA,0.010184691624522018,0.003950181668519295,NA,NA
NA,thaleichthys pacificus,0.32377062839112686,0.3250024417314096,7.235431945623236e-5,0.05735140178305877,0.22879052316598114,0.019012168977098794,0.0025410052737336146,0.09621191856542839,0.02479980696829231,5.4736651352186846e-5,0.06305204368357656,0.20902713828868683,0.027937923377855476,0.0018111996460969395,0.11474349010244,0.02484507349884342,0.002830108622656192,0.0019259306652738787,0.008287972839006086,0.0059184546582228895,0.097048460095298,0.11005724061137588,0.009120593427210028,0.013514630947458525,0.07801301126733538,0.08041884463885443,NA,NA,0.01076950528189658,0.009390602816043177,NA,NA
NA,thelepus crispus,0.21139738366738667,0.21139738366738667,0,NA,0.16612182866998207,NA,NA,0.04527555482995931,0.01677150700758527,0,NA,0.16612182866998207,NA,NA,0.04527555482995931,0.01677150700758527,0.0033707915138728424,0.0033707915138728424,0.005324678421325831,0.005324678421325831,0.04755631871535976,0.04755631871535976,0,0,0.10179400294703705,0.10179400294703705,0.020449480584718942,0.020449480584718942,0.016130604310041693,0.016130604310041693,NA,NA
NA,thelepus setosus,0.19430150905480165,0.19430150905480165,0,NA,0.192996993238451,NA,NA,0.001304515816350655,0.01682489763109367,0,NA,0.192996993238451,NA,NA,0.001304515816350655,0.01682489763109367,4.582062981701263e-4,4.582062981701263e-4,8.463095181805286e-4,8.463095181805286e-4,0.07182348598042461,0.07182348598042461,0,0,0.10434860962693272,0.10434860962693272,NA,NA,NA,NA,NA,NA
NA,thracia trapezoides,0.5126654668579245,0.5126654668579245,2.0384327984788338e-4,NA,0.44035253194115487,0.01955033792574307,2.484860059378857e-4,0.07231293491676952,0.21401595156286488,2.0384327984788338e-4,NA,0.44035253194115487,0.01955033792574307,2.484860059378857e-4,0.07231293491676952,0.21401595156286488,0.003246376555359109,0.003246376555359109,0.021241688627948094,0.021241688627948094,0.1352461605564266,0.1352461605564266,0,0,0.09109041998865797,0.09109041998865797,0.027822202521933483,0.027822202521933483,NA,NA,NA,NA
NA,thrissacanthias penicillatus,0.45665840509564004,0.45665840509564004,0,NA,0.40971507589251144,0.026056431115929687,4.1382405327964066e-4,0.04694332881592194,0.14583531208859288,0,NA,0.40971507589251144,0.026056431115929687,4.1382405327964066e-4,0.04694332881592194,0.14583531208859288,2.8932858359792454e-5,2.8932858359792454e-5,0.0014646925578874004,0.0014646925578874004,0.17807848679625185,0.17807848679625185,0,0,0.08580127739487338,0.08580127739487338,0.01375362038256021,0.01375362038256021,0.005225827460698521,0.005225827460698521,NA,NA
NA,thunnus alalunga,0.3177403205346019,0.2941029108162008,1.1260514624813542e-4,0.007002476165769505,0.28359055106524417,1.1702688241779623e-6,1.8261576626240353e-4,0.010512359750956612,0.024741067433037164,5.077992977687168e-4,0.05994758976101484,0.24961008041680824,3.270019254728735e-5,0.001947124249631895,0.06813024011779363,0.025774400271831466,0,0,5.8896817306603235e-8,2.107789091380764e-9,0.12946713670857402,0.1394606417001751,0,3.648242428173033e-5,0.09436854456903386,0.11935235950775018,NA,NA,0.005694967720013592,0.0032134903365977044,NA,NA
NA,thunnus albacares,NA,0.29215894960881306,1.7307806002798418e-5,2.8185227519066667e-4,0.28655722838618136,0,0,0.005601721222631693,0.024412487830833808,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.1455458402144138,NA,1.773714601028713e-4,NA,0.11642152888083085,NA,NA,NA,0.005302561141438228,NA,NA
NA,thunnus obesus,NA,0.29547131490088585,0,2.516013188733961e-4,0.29200811186588804,0,0,0.0034632026377467923,0.024294844078973504,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.14455440114408294,NA,3.5442259563818376e-4,NA,0.12280444444444445,NA,NA,NA,0.003211601318873396,NA,NA
NA,thunnus orientalis,NA,0.288001714879612,0,2.7104884808591716e-4,0.28465511172700503,0,0,0.0033466022865061497,0.023916306946128528,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.1225384981811883,NA,7.72724753161268e-4,NA,0.13742758271262773,NA,NA,NA,0.0030755534384202324,NA,NA
NA,thysanoessa inermis,0.5584533151158768,0.6316510369366164,0,0.009876082493728296,0.6202909342473281,7.616301474131758e-4,6.938148620225285e-4,0.011360102689288335,0.16281830959018867,0,0.030730503631961257,0.5197443960567278,0.0058493248011068835,0.0019145451400899341,0.038708919405050154,0.16851992597717053,0,0,2.1454583189207884e-4,2.857514108517356e-5,0.21316187409200968,0.2612702504177382,0.054395431338637154,0.10005670326849195,0.08366716464891041,0.0961456709709092,NA,NA,NA,NA,NA,NA
NA,thysanoessa longipes,0.4899950127793434,0.5239451465107313,0,0.029151425828942295,0.48482730826693227,0.0066902542250353424,0.0015736193933941654,0.039117838243799,0.16656812989975583,0,0.03134868916704896,0.44378476702274067,0.010916965594075628,0.00119766380496756,0.04621024588767285,0.16706820551805493,3.3117583065731703e-4,2.0295479372831258e-4,0.0024157513598532013,0.001499584083022748,0.1861863167966446,0.21061592219830355,0.010876798610656007,0.02570797238465493,0.07965344609738514,0.08193528386454184,NA,NA,NA,NA,NA,NA
NA,thysanoessa raschii,0.5528341222447796,0.6087566409298557,0,0.019955417385946705,0.5811941518786392,0.004534202723180337,0.0011259598017284923,0.027562489051216436,0.16424606371109643,0,0.032035869054524366,0.5028649100928074,0.011845538863109049,0.0013746068735498841,0.049969212296983756,0.16678309527262183,0.0010844098027842227,4.150873959934946e-4,0.003628787703016241,0.0015318217443674128,0.19538693271461716,0.23835644487863364,0.06207495084106728,0.09146236338304924,0.07861993126450116,0.08712927996136703,NA,NA,NA,NA,NA,NA
NA,thysanoessa spinifera,0.48865234133923063,0.4998847684736699,0,0.04988817675436897,0.43671127019800826,0.009287843898942147,0.0017380985779052198,0.0631734981787887,0.16722297826171195,0,0.052671300401152026,0.41959470903620655,0.012327267408969347,0.00109227923781115,0.06905763230302407,0.16740969232153877,3.2486962559144213e-4,2.44769442399349e-4,0.0026419156295001025,0.0020146096020459566,0.17338946050195433,0.18831959836478476,3.292930981279572e-5,1.3838696865191614e-4,0.078762627031475,0.08103030660285969,NA,NA,NA,NA,NA,NA
NA,thysanopoda cornuta,0.1753701612903226,0.16339056624336618,0,0.003433381467968158,0.159946927952047,3.6714603866565577e-6,6.585362964366944e-6,0.003443638291319181,0.159946927952047,0,0.0054141935483870965,0.16742040322580645,0.0024994354838709675,3.612903225806452e-5,0.00794975806451613,0.16742040322580645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,thysanopoda orientalis,0.21121628045479154,0.2000895603535946,0,0.031719964796996014,0.16493323867636706,1.8633341156223107e-5,0.0034177235390753344,0.03515632167722757,0.16493323867636706,0,0.04121172171088251,0.16529603410936655,6.448023822414727e-5,0.004644044396318354,0.04592024634542501,0.16529603410936655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,trachipterus altivelis,0.30686504891719374,0.29888816266430707,0,0.017148589605525795,0.2734075758344822,0.002504843186614445,7.359126545898524e-4,0.025480586852688933,0.023677518765704775,0,0.06714353745515324,0.20852147630505885,0.015785135368788093,0.002113592496001614,0.09834357275622091,0.02456644755990375,1.0492226560811493e-4,1.6649450004229856e-5,7.888539400314107e-4,1.2543811032839696e-4,0.10423842773367145,0.1491176967169448,0,1.8091328335242485e-5,0.07971660101148366,0.10059426902349744,NA,NA,0.012407531086552454,0.004949153799898026,NA,NA
NA,trachipterus fukuzakii,0.316645239762931,0.26501956218255696,0,0.008563899724278044,0.24915085321433753,6.226650703816573e-5,6.670576839355681e-4,0.015868708895661006,0.023188820127702802,0,0.08877480334051725,0.2009277155172414,0.0023118453663793104,0.005957206357758621,0.11571752424568965,0.023910277478448278,0,0,3.892510775862069e-5,1.0483964591496154e-6,0.11063058997844827,0.13744520773472646,0,5.741220432448121e-5,0.06638684806034482,0.0884594130750254,NA,NA,0.018634744073275863,0.00657443658395008,NA,NA
NA,trachonurus villosus,0.07917346153846154,0.08388899696048632,0,0.059009960486322184,0.024509009118541033,0,3.700243161094225e-4,0.059379987841945286,0.024509009118541033,0,0.054154615384615384,0.024280576923076922,0,7.382692307692307e-4,0.054892884615384614,0.024280576923076922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,trachurus symmetricus,0.2707231181241906,0.2832869933855981,3.470886874439818e-4,0.013028720776936953,0.2653267744863344,7.908122213271916e-4,2.3004177397578882e-4,0.01796021889926368,0.024798251188436708,3.5092072796673714e-4,0.04980019766887056,0.20595070547338284,0.004751072183218594,6.381520005452934e-4,0.06477241265080771,0.02574249730761366,1.0419344284643174e-4,1.734291646339388e-5,9.545432485856451e-4,1.5915124629854437e-4,0.09642686388112603,0.13458216553022997,0,1.785532272154843e-5,0.08378134428464316,0.10592850244494616,NA,NA,0.008173333515097811,0.003387061276817826,NA,NA
NA,trichobranchus glacialis,0.2242556611333715,0.2242556611333715,0,NA,0.2220243337558263,NA,NA,0.0022313273775451795,0.028646046896720907,0,NA,0.2220243337558263,NA,NA,0.0022313273775451795,0.028646046896720907,4.087678878076703e-4,4.087678878076703e-4,0.0018225594897375093,0.0018225594897375093,0.08835951713140894,0.08835951713140894,0,0,0.10501876972769646,0.10501876972769646,NA,NA,NA,NA,NA,NA
